SMOOTH#2,H4Lvd,,,,,,,,,"| 29% adv: ""Smoothly""--without difficulty, easily"
SMOOTH#3,H4Lvd,,,,,,,,,"| 4% adj: ""Smoothest""--superlative form of sense 1"
SMOOTH#4,H4Lvd,,,,,,,Active,,| 17% verb: To eliminate roughness or difficulty
SMOOTH#5,H4Lvd,,,,,,,,,"| 0% adj: ""Smoother""--comparative form of sense 1"
SMOTHER,H4,,Negativ,,,,,Active,,|
SMUGGLE,H4,,Negativ,,,,,Active,,|
SNACK,H4Lvd,,,,,,,,,|
SNAKE,H4Lvd,,,,,,,,,"| noun: Legless, scaly reptile."
SNAP#1,H4Lvd,,,,,,,,,|
SNAP#2,H4Lvd,,,,,,,Active,,|
SNARE,H4,,Negativ,,,,,,,|
SNARL,H4Lvd,,Negativ,,Ngtv,,,,,|
SNATCH,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
SNEAK,H4,,Negativ,,,,,Active,,|
SNEER,H4,,Negativ,,,,,Active,,|
SNORE,H4,,Negativ,,,,,Active,,|
SNOW#1,H4Lvd,,,,,,,,,"| 85% noun-adj: Flakes of frozen water vapor characterized by their lightness  and whiteness, or having to do with such"
SNOW#2,H4Lvd,,,,,,,,,| 10% verb: The falling of such flakes
SNOW#3,H4Lvd,,,,,,,,Passive,"| 5% verb: 'snowed under'--to be buried as with snow, overcome"
SO#1,H4Lvd,,,,,,,,,"| 62% adv: To such extent, in such manner or degree, as indicated"
SO#2,H4Lvd,,,,,,,,,"| 34% conj: Sequential, intentional or causal link--includes ""so that"", ""so as to"""
SO#3,H4Lvd,,,,,,,,,"| 1% idiom-adv: ""Ever so""--to a great extent or degree--handled by ""ever"""
SO#4,H4Lvd,,,,,,,,,"| 2% idiom: ""And so forth""--and continuing in the same manner--handled by ""forth"""
SO#5,H4Lvd,,,,,,,,,"| 0% idiom-adv: ""Not so hot""--not too well--handled by ""hot"""
SO#6,H4Lvd,,,,,,,,,"| 0% idiom-adv: ""So to speak""--in a manner of speaking, speaking figuratively--  handled by ""speak"""
SOAR,H4Lvd,,,,,Strong,,,,|
SOB,H4,,Negativ,,,,,Active,,|
SOBER,H4,Positiv,,,,Strong,,,,|
SOCIABLE,H4,Positiv,,,,,,,,|
SOCIAL#1,H4Lvd,,,,,,,,,| 62% adj: Of or pertaining to human society or collective activity
SOCIAL#2,H4Lvd,,,,,,,,,"| 26% idiom-noun: ""Social security""--government insurance system"
SOCIAL#3,H4Lvd,,,,,,,,,"| 5% idiom-noun: ""Social work(er)""--work for (or one who works toward) the  betterment of social conditions in the community"
SOCIAL#4,H4Lvd,,,,,,,,,"| 5% adv: ""Socially""--in the social sphere"
SOCIAL#5,H4Lvd,,,,,,,,,"| 3% idiom-noun: ""Social security tax""--handled by ""tax"""
SOCIALISM,H4Lvd,,,,,,,,,|
SOCIALIST,H4Lvd,,,,,,,,,|
SOCIETY,H4Lvd,,,,,,,,,"| noun: The socio-political unit, a system of persons and institutions,  society at large"
SOCIOLOGICAL,H4Lvd,,,,,,,,,|
SOCIOLOGY,H4Lvd,,,,,,,,,|
SOEVER,Lvd,,,,,,,,,
SOFT#1,H4Lvd,,,,,,Weak,,,"| 67% adj: Not hard or harsh, gentle, quiet"
SOFT#2,H4Lvd,,,,,,Weak,,,"| 3% adj: ""Softer"" - comparative form of sense 1"
SOFT#3,H4Lvd,,,,,,Weak,,,"| 20% adv: ""Softly"" - adverb form of sense 1"
SOFT#4,H4Lvd,,,,,,,,,"| 3% idiom-noun: ""Soft drink"" - beverage"
SOFT#5,H4Lvd,,,,,,Weak,,Passive,"| 3% idiom-noun: ""Soft touch""--credulous person--handled by ""touch"""
SOFTNESS,H4,Positiv,,,,,,,,|
SOIL,H4Lvd,,,,,,,,,|
SOLACE,H4,Positiv,,,,,,,,|
SOLAR,H4Lvd,,,,,,,,,|
SOLD#1,H4Lvd,,,,,,,Active,,"| 82% verb: Past tense of ""sell"" - effected a sale, exchanged for money"
SOLD#2,H4Lvd,,,,,,,,Passive,"| 5% verb: Convinced - ""that sold me on it"""
SOLD#3,H4Lvd,,,,,,,,Passive,"| 14% adj: Convinced - ""i am sold on it"""
SOLDIER,H4Lvd,,,,,,,,,| noun: A person engaged in military service
SOLE,H4Lvd,,,,,,,,,|
SOLEMN,H4Lvd,,,,,,,,,|
SOLICITOR,H4Lvd,,,,,,,,,|
SOLID,H4Lvd,,,,,Strong,,,,|
SOLIDARITY,H4Lvd,,,,,Strong,,,,|
SOLIDITY,H4Lvd,,,,,Strong,,,,|
SOLUTION,H4Lvd,Positiv,,Pstv,,,,,,"| noun: Answer, means of solving a problem"
SOLVE,H4Lvd,,,,,,,Active,,| verb: To find the remedy for or explanation of a problem
SOMALIA,Lvd,,,,,,,,,
SOMBER,H4,,Negativ,,,,,,,|
SOME#1,H4Lvd,,,,,,,,,"| 77% adj-adv: An unspecified one--singular nouns; an unspecified moderate  amount or degree--mass nouns; an unspecified number, certain-- plural  count nouns; to some extent"
SOME#2,H4Lvd,,,,,,,,,"| 23% pron: Certain unspecified instances, persons, things, etc."
SOMEBODY,H4Lvd,,,,,,,,,"| pronoun: Some person, someone"
SOMEHOW#1,H4Lvd,,,,,,,,,| 95% adverb: In some unspecified or unknown way
SOMEHOW#2,H4Lvd,,,,,,,,,| 5% idiom-adv: 'somehow or other'- by whatever means possible or necessary
SOMEONE,H4Lvd,,,,,,,,,| pronoun: Somebody
SOMETHING#1,H4Lvd,,,,,,,,,| 97% noun: Some unspecified thing or portion of a thing
SOMETHING#2,H4Lvd,,,,,,,,,"| 2% adv: Somewhat--""be something (of, like, etc.)"""
SOMETHING#3,H4Lvd,,,,,,,,,"| 0% noun: ""Something to do with""--some (little) relevance"
SOMETIME#1,H4Lvd,,,,,,,,,| 7% adverb: At some indefinite or indeterminate point in time
SOMETIME#2,H4Lvd,,,,,,,,,"| 91% adverb: ""Sometimes""--on some occasions, at times"
SOMEWHAT,H4Lvd,,,,,,,,,| adverb: In some measure or degree
SOMEWHERE,H4Lvd,,,,,,,,,"| adv: At (in, to) some place"
SON,H4Lvd,,,,,,,,,| noun: Male offspring.
SONG,H4Lvd,,,,,,,,,| noun-adj: Melody (usually worded)
SOON#1,H4Lvd,,,,,,,,,"| 94% adv: Within a short period after this or that time, event, etc."
SOON#2,H4Lvd,,,,,,,,,"| 6% adv: ""Sooner""--comparative of sense 1"
SOON#3,H4Lvd,,,,,,,,,"| 1% adv: ""Soonest""--superlative of sense 1"
SOOTHE,H4,Positiv,,,,,,Active,,|
SOPHISTICATED,H4Lvd,Positiv,,Pstv,,,,,,|
SORE,H4,,Negativ,,,,,,,|
SORENESS,H4,,Negativ,,,,,,,|
SORROW,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| noun: Sadness, grief"
SORROWFUL,H4,,Negativ,,,,,,,|
SORRY#1,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,| 98% adj: Feeling regret or sorrow
SORRY#2,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 2% noun-adj: Wretched, poor, useless, pitiful"
SORT#1,H4Lvd,,,,,,,,,"| 57% noun: A particular or representative kind, species, character, or  quality of something"
SORT#2,H4Lvd,,,,,,,,,"| 34% idiom-adv-adj: ""Sort of""--approximately, not exactly or fully, to some extent"
SORT#3,H4Lvd,,Negativ,,Ngtv,,,,,"| 5% idiom-adj: ""Of sorts""--of a mediocre or poor kind"
SORT#4,H4Lvd,,,,,,,Active,,"| 1% verb: To arrange or separate according to kind, species, etc."
SOUGHT,H4Lvd,Positiv,,Pstv,,,,,,|
SOUL,H4Lvd,,,,,,,,,| noun: The living spirit of a person or group - especially in a religious  sense; a person (2)
SOUND#1,H4Lvd,,,,,,,,,| 38% noun-adj: Noise
SOUND#2,H4Lvd,,,,,,,,,| 38% verb: To convey as an impression or appearance; to measure or plumb (1)
SOUND#3,H4Lvd,,,,,,,,,| 2% verb: To emit a noise
SOUND#4,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 16% adj: Solid, firm, reliable, in good condition"
SOUND#5,H4Lvd,,,,,Strong,,,,"| 1% adv: ""Soundly""--thoroughly"
SOUND#6,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 1% adj: ""Sounder""--comparative of sense 4"
SOUND#7,H4Lvd,,,,,,,,Passive,"| 2% idiom-adv: ""Sound asleep"""
SOUNDNESS,H4Lvd,Positiv,,Pstv,,Strong,,,,|
SOUP,Lvd,,,,,,,,,
SOUR,H4,,Negativ,,,,,,,|
SOURCE,H4Lvd,,,,,Strong,,,,|
SOUTH#1,H4Lvd,,,,,,,,,"| 67% noun-adv-adj: The compass direction, (anything) in, of, to, toward,  or facing this direction; often used as part of the title of a country  or geographical region, or of someone inh"
SOUTH#2,H4Lvd,,,,,,,,,| 32% noun: The region of the u.s. corresponding to the states of the confederacy
SOUTH-AMERICA,Lvd,,,,,,,,,
SOUTH-KOREA,Lvd,,,,,,,,,
SOUTH-VIETNAM,Lvd,,,,,,,,,
SOUTHEAST,H4Lvd,,,,,,,,,|
SOUTHERN,H4Lvd,,,,,,,,,"| adj: Of or about the south, especially the southeast of the united states"
SOUTHERNER,H4Lvd,,,,,,,,,|
SOUTHWEST,H4Lvd,,,,,,,,,|
SOVEREIGN,H4Lvd,,,,,Strong,,,,|
SOVEREIGNTY,H4Lvd,,,,,Strong,,,,|
SOVIET,H4Lvd,,,,,,,,,|
SPACE#1,H4Lvd,,,,,,,,,| 92% noun-adj: Unlimited or indefinite three-dimensional expanse; a specific  empty or available area or volume (6)
SPACE#2,H4Lvd,,,,,,,,,"| 8% noun-adj: ""Outer space""--the universe beyond the earth's atmosphere"
SPAIN,Lvd,,,,,,,,,
SPAN#1,H4Lvd,,,,,,,,,|
SPAN#2,H4Lvd,,,,,,,,,|
SPANISH,Lvd,,,,,,,,,
SPANK,H4,,Negativ,,,,,Active,,|
SPARE#1,H4Lvd,,,,,,,,,"| 26% noun-adj: Surplus, reserve, replacement"
SPARE#2,H4Lvd,Positiv,,Pstv,,Strong,,,,| 48% verb: To save from ill fortune
SPARE#3,H4Lvd,,,,,,,,,"| 26% verb: To lend, to sacrifice, to do or go without"
SPARK,H4Lvd,,,,,,,,,|
SPARKLE,H4,Positiv,,,,,,,Passive,|
SPEAK#1,H4Lvd,,,,,,,Active,,| 90% verb: To communicate or express oneself through vocal means
SPEAK#2,H4Lvd,,,,,,,Active,,"| 5% verb: 'speak out'--speak audibly or clearly, without hesitation, freely"
SPEAK#3,H4Lvd,,,,,,,Active,,| 2% verb: 'speak for'--represent
SPEAK#4,H4Lvd,,,,,,,,,| 1% verb (adj phrase): 'to speak of'--worthy of note
SPEAK#5,H4Lvd,,,,,,,,,"| 1% idiom-adv: ""So to speak""--in a manner of speaking, speaking figuratively"
SPEAK#6,H4Lvd,,,,,,,,,"| 2% adj: ""Spoken""--articulated"
SPEAKER,H4Lvd,,,,,,,Active,,|
SPEAR#1,H4Lvd,,,,,,,,,| 88% noun: A lance
SPEAR#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 12% verb: To lance someone, or something"
SPECIAL,H4Lvd,Positiv,,Pstv,,,,,,"| adj: Extraordinary, particular"
SPECIALISATION#1,H4,,,,,,,,,|
SPECIALIST,H4Lvd,,,,,,,,,|
SPECIALIZATION,H4Lvd,,,,,,,,,|
SPECIFIC#1,H4Lvd,,,,,,,,,"| 92% adj: Particular, precisely designated or delineated"
SPECIFIC#2,H4Lvd,,,,,,,,,"| 8% noun: ""Specifics"" - particulars, concrete items"
SPECIFICALLY,H4Lvd,,,,,,,,,|
SPECIFICATION,H4Lvd,,,,,,,,,|
SPECIFY,H4Lvd,,,,,,,Active,,|
SPECTACLE,Lvd,,,,,,,,,
SPECTACULAR,H4Lvd,Positiv,,Pstv,,Strong,,,,|
SPECTATOR,H4Lvd,,,,,,,,Passive,|
SPECULATE,H4Lvd,,,,,,,,,|
SPECULATION,H4Lvd,,,,,,,,,|
SPECULATIVE,H4Lvd,,,,,,,,,|
SPEECH#1,H4Lvd,,,,,,,,,"| 24% noun-adj: Verbal communication, the faculty or power of speaking"
SPEECH#2,H4Lvd,,,,,,,,,"| 71% noun: That which is spoken, a speech"
SPEECH#3,H4Lvd,,,,,,,,,"| 3% idiom-noun: ""Figure of speech""--handled by ""figure"""
SPEECHLESS,H4Lvd,,,,,,Weak,,Passive,|
SPEED#1,H4Lvd,,,,,Strong,,Active,,|
SPEED#2,H4Lvd,,,,,Strong,,Active,,|
SPEEDILY,H4,Positiv,,,,,,,,|
SPEEDY,H4Lvd,,,,,,,,,|
SPELL#1,H4Lvd,,,,,,,,,|
SPELL#2,H4Lvd,,,,,,,,,|
SPEND#1,H4Lvd,,,,,,,,,"| 94% verb: To consume, especially time or money"
SPEND#2,H4Lvd,,,,,,,Active,,"| 4% noun-adj: ""Spending""--disbursing money"
SPEND#3,H4Lvd,,,,,,Weak,,Passive,"| 1% adj: ""Spent""--used up"
SPENT#1,H4,,,,,,,,,|
SPILL,H4,,Negativ,,,,,Active,,|
SPIN,H4Lvd,,,,,,,,,|
SPINSTER,H4,,Negativ,,,,,,,|
SPIRIT#1,H4Lvd,,,,,,,,,"| 70% noun-adj: Mood, disposition, attitude, guiding values (29); incorporeal  being (45)"
SPIRIT#2,H4Lvd,,,,,,,,,"| 0% adj: ""Spirited""--lively"
SPIRITUAL,H4Lvd,,,,,,,,,|
SPIT#1,H4Lvd,,,,,,,,,|
SPIT#2,H4Lvd,,,,,,,,,|
SPITE#1,H4Lvd,,,,,,,,,"| 96% idiom-prep: 'in spite of'--in disregard of, despite"
SPITE#2,H4Lvd,,Negativ,,Ngtv,,,,,| 4% noun: Malicious anger
SPITEFUL,H4,,Negativ,,,,,,,|
SPLENDID,H4Lvd,Positiv,,Pstv,,,,,,|
SPLENDOR,H4Lvd,Positiv,,,,,,,,|
SPLIT#1,H4Lvd,,,,,Strong,,Active,,| 68% verb: To divide or to cut apart
SPLIT#2,H4Lvd,,,,,,Weak,,Passive,| 28% noun-adj: A division; divided (2)
SPLIT#3,H4Lvd,,Negativ,,Ngtv,,,,,"| 4% adj-noun: ""Splitting"" - (splitting headache)"
SPOIL,H4Lvd,,Negativ,,Ngtv,,,,,|
SPOKE#1,H4Lvd,,,,,,,Active,,"| 96% verb: Communicated or expressed through vocal means, past tense of ""speak"""
SPOKE#2,H4Lvd,,,,,,,Active,,"| 1% idiom: ""Spoke for""--represented"
SPOKE#3,H4Lvd,,,,,,,Active,,"| 1% verb: ""Spoke out""--expressed an emphatic opinion, spoke loudly, freely, clearly"
SPOKE#4,H4Lvd,,,,,,,,,| 1% noun: Brace extending between rim and hub of wheel
SPOKEN#1,H4,,,,,,,,,|
SPOKESMAN,H4Lvd,,,,,,,Active,,|
SPONSOR#1,H4Lvd,,,,,,,Active,,|
SPONSOR#2,H4Lvd,,,,,Strong,,Active,,|
SPONTANEOUS,H4Lvd,,,,,Strong,,,,|
SPORADIC,H4Lvd,,,,,,Weak,,,|
SPORT#1,H4Lvd,,,,,,,,,| 94% noun-adj: Athletic pastime
SPORT#2,H4Lvd,,,,,,,,,"| 3% noun: The character of a person in face of setbacks--""a good or bad sport"""
SPORT#3,H4Lvd,,,,,,,,,"| 3% adj: ""Sporting""--given to gaming, relating to athletics"
SPOT#1,H4Lvd,,,,,,,,,"| 59% noun: A situation, place or locality; a stain, blot or speck (2)"
SPOT#2,H4Lvd,,,,,,,,,| 4% verb: To discover by sight
SPOT#3,H4Lvd,,,,,,,,,"| 22% adj: ""Spotted""--covered with spots"
SPOT#4,H4Lvd,,,,,,,,,"| 7% adv: ""On the spot""--at once"
SPOT#5,H4Lvd,,Negativ,,Ngtv,,,,,"| 4% adj: ""On the spot""--in a difficult or embarrassing situation"
SPOTLESS,H4,Positiv,,,,,,,,|
SPRAIN,H4,,Negativ,,,,,,Passive,|
SPRANG,H4Lvd,,,,,,,Active,,|
SPRAWL,H4Lvd,,,,,,,,Passive,|
SPRAY#1,H4Lvd,,,,,,,,,|
SPRAY#2,H4Lvd,,,,,,,,,|
SPREAD#1,H4Lvd,,,,,,,,,"| 86% verb: To stretch out, extend, display, scatter"
SPREAD#2,H4Lvd,,,,,,,,,"| 14% noun-adj: Expansion, diffusion"
SPREADER,H4Lvd,,,,,,,,,|
SPRIGHTLY,H4,Positiv,,,,Strong,,Active,,|
SPRING#1,H4Lvd,,,,,,,,,| 65% noun-adj: The season
SPRING#2,H4Lvd,,,,,,,,,"| 15% noun-adj: A source, usually of water"
SPRING#3,H4Lvd,,,,,,,Active,,| 10% verb: To leap (2); to appear or emerge suddenly (0); to snap shut  (0); to bend or split (0)
SPRINKLE,H4Lvd,,,,,,,,,|
SPRUNG,H4Lvd,,,,,,,Active,,|
SPUN#1,H4Lvd,,,,,,,,,|
SPUN#2,H4Lvd,,,,,,,,,|
SPUR#1,H4Lvd,,,,,,,,,|
SPUR#2,H4Lvd,,,,,,,,,|
SPUTTER,H4,,Negativ,,,,,Active,,|
SQUAD,H4Lvd,,,,,,,,,|
SQUADRON,Lvd,,,,,,,,,
SQUALL,H4Lvd,,,,,,,,,|
SQUANDER,H4,,Negativ,,,,,Active,,|
SQUANDOR,Lvd,,,,,,,,,
SQUARE,H4Lvd,,,,,,,,,|
SQUARELY,H4,Positiv,,,,Strong,,,,|
SQUAT#1,H4Lvd,,,,,,,,,|
SQUAT#2,H4Lvd,,,,,,,,Passive,|
SQUEEZE#1,H4Lvd,,,,,,,,,|
SQUEEZE#2,H4Lvd,,,,,Strong,,Active,,|
SQUIRREL,H4Lvd,,,,,,,,,"| noun: Tree-dwelling, bushy-tailed rodent"
STAB,H4,,Negativ,,,,,Active,,|
STABILITY,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STABILIZE,H4Lvd,Positiv,,Pstv,,Strong,,Active,,|
STABLE,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STADIUM,H4Lvd,,,,,,,,,|
STAFF,H4Lvd,,,,,,,,,|
STAGE#1,H4Lvd,,,,,,,,,| 68% noun: A phase or step
STAGE#2,H4Lvd,,,,,,,,,"| 28% noun: The place where public entertainment, usually theatrical, takes  place and public speeches ar"
STAGE#3,H4Lvd,,,,,,,Active,,| 4% verb: To organize and carry out some activity
STAGECOACH,H4Lvd,,,,,,,,,|
STAGGER,H4Lvd,,,,,,Weak,,Passive,|
STAGNANT,H4,,Negativ,,,,,,,|
STAIN,H4,,Negativ,,,,,,Passive,|
STAIR,H4Lvd,,,,,,,,,|
STAIRWAY,H4Lvd,,,,,,,,,|
STAKE,H4Lvd,,,,,,,,,|
STALE,H4,,Negativ,,,,Weak,,,|
STALEMATE,H4,,Negativ,,,,,,,|
STALIN,H4Lvd,,,,,,,,,|
STALL#1,H4Lvd,,,,,,,,,|
STALL#2,H4Lvd,,,,,,Weak,,,|
STAMMER,H4,,Negativ,,,,,Active,,|
STAMP#1,H4Lvd,,,,,,,,,|
STAMP#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
STANCE,H4Lvd,,,,,,,,,|
STAND#1,H4Lvd,,,,,Strong,,,,"| 71% verb: To be in or move into an upright position (182); abstract--  remain fixed, be in a specified condition or rank--""i stand convinced  of the fact,"" ""we stand in need of m"
STAND#2,H4Lvd,,,,,Strong,,,,"| 8% noun: Viewpoint, argument, position of defense; a platform stall or booth (1)"
STAND#3,H4Lvd,,,,,Strong,,Active,,"| 7% verb: ""Stand for,"" ""stand up for""; represent, favor, defend"
STAND#4,H4Lvd,,,,,Strong,,,Passive,"| 6% verb: Tolerate, bear, withstand"
STAND#5,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 1% idiom-verb: ""Stand out""--to be conspicuous or prominent"
STAND#6,H4Lvd,,,,,,,,,"| 2% noun: ""Standing""--rank, situation (e.g. ""financial standing"")"
STAND#7,H4Lvd,,,,,Strong,,,,"| 2% noun-adj: ""Standing""--being in or moving into an upright position,  remaining fixed"
STANDARD#1,H4Lvd,,,,,,,,,| 96% noun: An approved basis of comparison
STANDARD#2,H4Lvd,,,,,,,,,| 4% adj: Meeting certain specifications
STANDARDIZE,H4,Positiv,,,,,,Active,,|
STANDPOINT,H4Lvd,,,,,,,,,|
STANDSTILL,H4,,Negativ,,,,,,,|
STAPLE,H4,Positiv,,,,,,,,|
STAR#1,H4Lvd,,,,,,,,,| 96% noun: A celestial body
STAR#2,H4Lvd,,,,,,,,,"| 0% noun-adj: A leading role or person in such position, leading in quality"
STAR#3,H4Lvd,,,,,,,,,| 4% verb: To play a leading role
STARE#1,H4Lvd,,,,,,,,,|
STARE#2,H4Lvd,,,,,,,,,|
STARK,H4Lvd,,Negativ,,Ngtv,,,,,|
START#1,H4Lvd,,,,,,,Active,,| 93% verb: To begin or commence
START#2,H4Lvd,,,,,,,,,| 5% noun-adj: A beginning
START#3,H4Lvd,,,,,,,,Passive,| 0% verb: To jerk or flinch suddenly
START#4,H4Lvd,,,,,,,,,"| 0% idiom-noun: ""Head start""--advantage (handled by head)"
START#5,H4Lvd,,,,,,,,Passive,| 0% noun: A jerk or sudden flinch
STARTER,H4Lvd,,,,,,,,,|
STARTLE,H4Lvd,,Negativ,,Ngtv,,,,Passive,|
STARVATION,H4Lvd,,Negativ,,,,Weak,,,|
STARVE,H4Lvd,,Negativ,,,,Weak,,Passive,|
STATE#1,H4Lvd,,,,,Strong,,,,| 39% noun: Body politic--area of government
STATE#2,H4Lvd,,,,,,,,,"| 7% noun: Condition, often relating to consciousness or perception"
STATE#3,H4Lvd,,,,,,,Active,,| 6% verb-adj: To declare
STATE#4,H4Lvd,,,,,,,,,"| 47% idiom: United states--handled by ""unite"""
STATE#5,H4Lvd,,,,,,,,,"| 1% idiom-noun: ""State of affairs""--situation"
STATE#6,H4Lvd,,,,,,,,,"| 0% idiom-noun: ""Ship of state""--government--handled by ""ship"""
STATELY,H4Lvd,Positiv,,Pstv,,,,,,|
STATEMENT,H4Lvd,,,,,,,,,| noun: A communication or declaration in speech or in writing setting forth  particulars of a situation.
STATESMAN,H4Lvd,,,,,Strong,,,,|
STATESMEN,H4Lvd,,,,,Strong,,,,|
STATIC,H4,,Negativ,,,,,,,|
STATION#1,H4Lvd,,,,,,,,,"| 82% noun-adj: A place of installation, operation and service of gas for  cars (10), the military (4), industry (3), trains and buses (2), the police  (2), radio (2), and other pub"
STATION#2,H4Lvd,,,,,,,Active,,| 18% verb: To place or post in position
STATION#3,H4Lvd,,,,,,,,,"| 0% noun-idiom: ""Station wagon"""
STATION#4,H4Lvd,,,,,,,,,"| 0% idiom-noun: ""Filling station""--gas station--handled by ""fill"""
STATIONARY,H4Lvd,,,,,,,,Passive,|
STATISTICAL,H4Lvd,,,,,,,,,|
STATISTICS,H4Lvd,,,,,,,,,|
STATUESQUE,H4,Positiv,,,,Strong,,,,|
STATUS#1,H4Lvd,,,,,,,,,"| 81% noun-adj: Condition or rank (socially, legally, financially) (""status""  often implies ""high status"" (6))"
STATUS#2,H4Lvd,,,,,,,,,| 19% idiom-noun: 'status quo' the state in which anything was or is.
STATUTE,H4Lvd,,,,,,,,,|
STATUTORY,H4Lvd,,,,,,,,,|
STAUNCH,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STAUNCHNESS,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STAY#1,H4Lvd,,,,,,,,,"| 97% verb: To remain in a place, situation or condition or to dwell at  a particular place"
STAY#2,H4Lvd,,,,,,,,,"| 3% noun: Duration, length of a visit; a support (0)"
STEADFAST,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STEADFASTNESS,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STEADILY,H4Lvd,,,,,Strong,,,,|
STEADINESS,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STEADY,H4Lvd,Positiv,,Pstv,,Strong,,,,|
STEAK,H4Lvd,,,,,,,,,|
STEAL#1,H4Lvd,,Negativ,,Ngtv,,,Active,,"| 60% verb: To rob, thieve"
STEAL#2,H4Lvd,,Negativ,,Ngtv,,,Active,,"| 40% noun: ""Stealing"" - theft, thievery"
STEAM#1,H4Lvd,,,,,,,,,|
STEAM#2,H4Lvd,,,,,,,,,|
STEAMER,H4Lvd,,,,,,,,,|
STEEL,H4Lvd,,,,,Strong,,,,|
STEEP,H4Lvd,,,,,,,,,|
STEER#1,H4Lvd,,,,,,,,,|
STEER#2,H4Lvd,,,,,,,Active,,|
STEM#1,H4Lvd,,,,,,,,,|
STEM#2,H4Lvd,,,,,,,,Passive,|
STEP#1,H4Lvd,,,,,,,,,"| 59% noun-adj: A stage, interval, increment or action, generally positive,  in a hierarchy or progressive sequence (36); a pace, tread (7); rest for  the foot in climbing (4)"
STEP#2,H4Lvd,,,,,,,Active,,"| 29% verb: To walk, set the foot down, hurry (e.g. ""step on it,"" ""step it up"")"
STEP#3,H4Lvd,,,,,Strong,,Active,,"| 8% verb: ""To step in""--to intervene"
STEP#4,H4Lvd,,,,,,,,,"| 1% noun-idiom: ""Watch (one's) step""--be careful, handled by ""watch"""
STEPPES,H4Lvd,,,,,,,,,|
STEREO,H4Lvd,,,,,,,,,|
STEREOTYPE,H4Lvd,,,,,,,,,|
STERLING,Lvd,,,,,,,,,
STERN,H4Lvd,,Negativ,,,Strong,,,,|
STICK#1,H4Lvd,,,,,,,,,| 39% noun: A bar-shaped object
STICK#2,H4Lvd,,,,,Strong,,Active,,"| 27% verb: Thrust into, pierce, put, extend"
STICK#3,H4Lvd,,,,,Strong,,Active,,"| 18% verb: Adhere, remain, remain loyal"
STICK#4,H4Lvd,,,,,,Weak,,Passive,"| 10% adj: ""Stuck""--caught, embedded, jammed (9); metaphorically used--  caught, saddled with, forced to remain--""i am stuck with her"" (2)"
STICK#5,H4Lvd,,,,,Strong,,Active,,"| 1% verb: ""Stick it out""--remain despite opposing pressure"
STICK#6,H4Lvd,,Negativ,,Ngtv,,,,,"| 1% idiom-adj: ""Stuck up""--conceited"
STIFF,H4Lvd,,,,,Strong,,,,|
STIFFLY,H4Lvd,,,,,Strong,,,,|
STIFLE,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
STIGMA,H4Lvd,,Negativ,,,,,,,|
STILL#1,H4Lvd,,,,,,,,,"| 85% adv: As previously, yet, even now"
STILL#2,H4Lvd,,,,,,,,,| 6% conj: Nevertheless
STILL#3,H4Lvd,,,,,,,,,"| 3% adv: Even, yet (with comparatives)"
STILL#4,H4Lvd,,,,,,,,,"| 4% adj: Quiet, motionless"
STILL#5,H4Lvd,,,,,Strong,,Active,,| 0% verb: To make quiet
STIMULATE,H4,Positiv,,,,,,Active,,|
STIMULATION,H4,Positiv,,,,,,Active,,|
STIMULUS,H4Lvd,,,,,,,,,|
STING,H4,,Negativ,,,,,Active,,|
STINK,H4,,Negativ,,,,,,,|
STIPULATE,H4Lvd,,,,,,,,,|
STIPULATION,H4Lvd,,,,,,,,,|
STIR,H4Lvd,,,,,,,,,|
STOCK,H4Lvd,,,,,,,,,|
STOCKPILE,Lvd,,,,,,,,,
STOICISM,H4Lvd,,,,,Strong,,,,|
STOLE,H4Lvd,,Negativ,,Ngtv,,,Active,,| verb: Past tense of steal
STOLEN#1,H4Lvd,,Negativ,,Ngtv,,,,,|
STOLEN#2,H4Lvd,,Negativ,,Ngtv,,,,,|
STOMACH#1,H4Lvd,,,,,,,,,| 97% noun-adj: The body part
STOMACH#2,H4Lvd,,,,,Strong,,,,| 3% verb: To endure
STONE#1,H4Lvd,,,,,Strong,,,,| 83% noun: Rock
STONE#2,H4Lvd,,,,,,,Active,,| 1% verb: To assail with rocks
STOOD#1,H4Lvd,,,,,Strong,,,,"| 92% verb: Was in or moved into an upright position (72); existed, remained  fixed (6)"
